489,178,966.7586207,920.4137931,82.93103448,155.6470588,1784.323529,857.7941176,81.02941176,172,2608,904,79,143.8571429,1260.857143,856.5714286,89,138.5,1218.5,900.75,100,189.3448276,1581.310345,1018.103448,114.9655172,170,974.2727273,886.9090909,73.36363636,162.3548387,1874.967742,916.3548387,96.22580645,148,1202.666667,840.1666667,76,146.2777778,1312.666667,836.0555556,73.11111111,22,1281.666667,962.6666667,23
490,178,966.7241379,920.7586207,83.20689655,155.7647059,1784.882353,857.5294118,81.35294118,173,2608.363636,903,78.81818182,144.4285714,1265.428571,856.2857143,88.5,138,1221,900,102,189.2068966,1578.586207,1017.862069,114.3793103,170,976.9090909,886.3636364,73.54545455,162.2903226,1878.064516,916.2903226,96.5483871,148,1202.75,840.125,76,146.4074074,1313.111111,836.1481481,72.96296296,22,1286,961,23
491,178,966.6896552,921.1034483,83.48275862,155.8823529,1785.441176,857.2647059,81.67647059,174,2608.727273,902,78.63636364,145,1270,856,88,135.6666667,1230.666667,899,96.66666667,189.0689655,1575.862069,1017.62069,113.7931034,170,979.5454545,885.8181818,73.72727273,162.2258065,1881.16129,916.2258065,96.87096774,148,1202.833333,840.0833333,76,146.537037,1313.555556,836.2407407,72.81481481,22,1291.666667,957.3333333,23
492,178,966.6551724,921.4482759,83.75862069,156,1786,857,82,175,2609.090909,901,78.45454545,145.75,1276.3,855.95,87.35,133.3333333,1240.333333,898,91.33333333,188.9310345,1573.137931,1017.37931,113.2068966,170,982.1818182,885.2727273,73.90909091,162.1612903,1884.258065,916.1612903,97.19354839,148,1202.916667,840.0416667,76,146.6666667,1314,836.3333333,72.66666667,22,1297.333333,953.6666667,23
493,178,966.6206897,921.7931034,84.03448276,155.5238095,1788.857143,857.3809524,82.04761905,176,2609.454545,900,78.27272727,146.5,1282.6,855.9,86.7,131,1250,897,86,188.7931034,1570.413793,1017.137931,112.6206897,170,984.8181818,884.7272727,74.09090909,162.0967742,1887.354839,916.0967742,97.51612903,148,1203,840,76,146.7962963,1314.444444,836.4259259,72.51851852,22,1303,950,23
494,178,966.5862069,922.137931,84.31034483,155.047619,1791.714286,857.7619048,82.0952381,177,2609.818182,899,78.09090909,147.25,1288.9,855.85,86.05,132.5,1255.5,895.8333333,88.5,188.6551724,1567.689655,1016.896552,112.0344828,170,987.4545455,884.1818182,74.27272727,162.0322581,1890.451613,916.0322581,97.83870968,148,1204.529412,840.1764706,76,146.9259259,1314.888889,836.5185185,72.37037037,22,1310.75,949.25,23
495,178,966.5517241,922.4827586,84.5862069,154.5714286,1794.571429,858.1428571,82.14285714,178,2610.181818,898,77.90909091,148,1295.2,855.8,85.4,134,1261,894.6666667,91,188.5172414,1564.965517,1016.655172,111.4482759,170,990.0909091,883.6363636,74.45454545,161.9677419,1893.548387,915.9677419,98.16129032,148,1206.058824,840.3529412,76,147.0555556,1315.333333,836.6111111,72.22222222,22,1318.5,948.5,23
496,178,966.5172414,922.8275862,84.86206897,154.0952381,1797.428571,858.5238095,82.19047619,179,2610.545455,897,77.72727273,148.75,1301.5,855.75,84.75,135.5,1266.5,893.5,93.5,188.3793103,1562.241379,1016.413793,110.862069,170,992.7272727,883.0909091,74.63636364,161.9032258,1896.645161,915.9032258,98.48387097,148,1207.588235,840.5294118,76,147.1851852,1315.777778,836.7037037,72.07407407,22,1326.25,947.75,23
497,178,966.4827586,923.1724138,85.13793103,153.6190476,1800.285714,858.9047619,82.23809524,180,2610.909091,896,77.54545455,149.5,1307.8,855.7,84.1,137,1272,892.3333333,96,188.2413793,1559.517241,1016.172414,110.2758621,170,995.3636364,882.5454545,74.81818182,161.8387097,1899.741935,915.8387097,98.80645161,148,1209.117647,840.7058824,76,147.3148148,1316.222222,836.7962963,71.92592593,22,1334,947,23
498,178,966.4482759,923.5172414,85.4137931,153.1428571,1803.142857,859.2857143,82.28571429,181,2611.272727,895,77.36363636,150.25,1314.1,855.65,83.45,138.5,1277.5,891.1666667,98.5,188.1034483,1556.793103,1015.931034,109.6896552,170,998,882,75,161.7741935,1902.83871,915.7741935,99.12903226,148,1210.647059,840.8823529,76,147.4444444,1316.666667,836.8888889,71.77777778,22,1342.666667,944.3333333,23
499,178,966.4137931,923.862069,85.68965517,152.6666667,1806,859.6666667,82.33333333,182,2611.636364,894,77.18181818,151,1320.4,855.6,82.8,140,1283,890,101,187.9655172,1554.068966,1015.689655,109.1034483,170,1001.45,881.7,75.15,161.7096774,1905.935484,915.7096774,99.4516129,148,1212.176471,841.0588235,76,147.5740741,1317.111111,836.9814815,71.62962963,22,1351.333333,941.6666667,23
500,178,966.3793103,924.2068966,85.96551724,152.1904762,1808.857143,860.047619,82.38095238,183,2612,893,77,151.75,1326.7,855.55,82.15,140,1291.222222,889.5555556,101.6666667,187.8275862,1551.344828,1015.448276,108.5172414,170,1004.9,881.4,75.3,161.6451613,1909.032258,915.6451613,99.77419355,148,1213.705882,841.2352941,76,147.7037037,1317.555556,837.0740741,71.48148148,22,1360,939,23
501,178,966.3448276,924.5517241,86.24137931,151.7142857,1811.714286,860.4285714,82.42857143,184,2612.363636,892,76.81818182,152.5,1333,855.5,81.5,140,1299.444444,889.1111111,102.3333333,187.6896552,1548.62069,1015.206897,107.9310345,170,1008.35,881.1,75.45,161.5806452,1912.129032,915.5806452,100.0967742,148,1215.235294,841.4117647,76,147.8333333,1318,837.1666667,71.33333333,22,1368.333333,937.3333333,23
502,178,966.3103448,924.8965517,86.51724138,151.2380952,1814.571429,860.8095238,82.47619048,185,2612.727273,891,76.63636364,153.25,1339.3,855.45,80.85,140,1307.666667,888.6666667,103,187.5517241,1545.896552,1014.965517,107.3448276,170,1011.8,880.8,75.6,161.516129,1915.225806,915.516129,100.4193548,148,1216.764706,841.5882353,76,147.962963,1318.444444,837.2592593,71.18518519,22,1376.666667,935.6666667,23
503,178,966.2758621,925.2413793,86.79310345,150.7619048,1817.428571,861.1904762,82.52380952,186,2613.090909,890,76.45454545,154,1345.6,855.4,80.2,140,1315.888889,888.2222222,103.6666667,187.4137931,1543.172414,1014.724138,106.7586207,170,1015.25,880.5,75.75,161.4516129,1918.322581,915.4516129,100.7419355,148,1218.294118,841.7647059,76,148.0925926,1318.888889,837.3518519,71.03703704,22,1385,934,23
504,178,966.2413793,925.5862069,87.06896552,150.2857143,1820.285714,861.5714286,82.57142857,187,2613.454545,889,76.27272727,154.75,1351.9,855.35,79.55,140,1324.111111,887.7777778,104.3333333,187.2758621,1540.448276,1014.482759,106.1724138,170,1018.7,880.2,75.9,161.3870968,1921.419355,915.3870968,101.0645161,148,1219.823529,841.9411765,76,148.2222222,1319.333333,837.4444444,70.88888889,22,1395.333333,936,23
505,178,966.2068966,925.9310345,87.34482759,149.8095238,1823.142857,861.952381,82.61904762,188,2613.818182,888,76.09090909,155.5,1358.2,855.3,78.9,140,1332.333333,887.3333333,105,187.137931,1537.724138,1014.241379,105.5862069,170,1022.15,879.9,76.05,161.3225806,1924.516129,915.3225806,101.3870968,148,1221.352941,842.1176471,76,148.3518519,1319.777778,837.537037,70.74074074,22,1405.666667,938,23
506,178,966.1724138,926.2758621,87.62068966,149.3333333,1826,862.3333333,82.66666667,189,2614.181818,887,75.90909091,156.25,1364.5,855.25,78.25,140,1340.555556,886.8888889,105.6666667,187,1535,1014,105,170,1025.6,879.6,76.2,161.2580645,1927.612903,915.2580645,101.7096774,148,1222.882353,842.2941176,76,148.4814815,1320.222222,837.6296296,70.59259259,22,1416,940,23
507,178,966.137931,926.6206897,87.89655172,148.8571429,1828.857143,862.7142857,82.71428571,190,2614.545455,886,75.72727273,157,1370.8,855.2,77.6,140,1348.777778,886.4444444,106.3333333,186.8823529,1536,1013.176471,104.4117647,170,1029.05,879.3,76.35,161.1935484,1930.709677,915.1935484,102.0322581,148,1224.411765,842.4705882,76,148.6111111,1320.666667,837.7222222,70.44444444,22,1425.6,952.4,23
508,178,966.1034483,926.9655172,88.17241379,148.3809524,1831.714286,863.0952381,82.76190476,191,2614.909091,885,75.54545455,157.75,1377.1,855.15,76.95,140,1357,886,107,186.7647059,1537,1012.352941,103.8235294,170,1032.5,879,76.5,161.1290323,1933.806452,915.1290323,102.3548387,148,1225.941176,842.6470588,76,148.7407407,1321.111111,837.8148148,70.2962963,22,1435.2,964.8,23
509,178,966.0689655,927.3103448,88.44827586,147.9047619,1834.571429,863.4761905,82.80952381,192,2615.272727,884,75.36363636,158.5,1383.4,855.1,76.3,135,1376,887,85,186.6470588,1538,1011.529412,103.2352941,170,1035.95,878.7,76.65,161.0645161,1936.903226,915.0645161,102.6774194,148,1227.470588,842.8235294,76,148.8703704,1321.555556,837.9074074,70.14814815,22,1444.8,977.2,23
510,178,966.0344828,927.6551724,88.72413793,147.4285714,1837.428571,863.8571429,82.85714286,193,2615.636364,883,75.18181818,159.25,1389.7,855.05,75.65,135.5714286,1382.142857,886.5714286,88.28571429,186.5294118,1539,1010.705882,102.6470588,170,1039.4,878.4,76.8,161,1940,915,103,148,1229,843,76,149,1322,838,70,22,1454.4,989.6,23
511,178,966,928,89,146.952381,1840.285714,864.2380952,82.9047619,194,2616,882,75,160,1396,855,75,136.1428571,1388.285714,886.1428571,91.57142857,186.4117647,1540,1009.882353,102.0588235,170,1042.85,878.1,76.95,162.4545455,1944,913.3636364,101.5454545,148,1229.561404,843.1052632,76,148.852459,1323.016393,838.2131148,70,22,1464,1002,23
512,178,966.2857143,927.8571429,89.28571429,146.4761905,1843.142857,864.6190476,82.95238095,195,2616.363636,881,74.81818182,159.4666667,1399.133333,854.7333333,75.8,136.7142857,1394.428571,885.7142857,94.85714286,186.2941176,1541,1009.058824,101.4705882,170,1046.3,877.8,77.1,163.9090909,1948,911.7272727,100.0909091,148,1230.122807,843.2105263,76,148.704918,1324.032787,838.4262295,70,22,1465.666667,990,23
513,178,966.5714286,927.7142857,89.57142857,146,1846,865,83,196,2616.727273,880,74.63636364,158.9333333,1402.266667,854.4666667,76.6,137.2857143,1400.571429,885.2857143,98.14285714,186.1764706,1542,1008.235294,100.8823529,170,1049.75,877.5,77.25,165.3636364,1952,910.0909091,98.63636364,148,1230.684211,843.3157895,76,148.557377,1325.04918,838.6393443,70,22,1467.333333,978,23
514,178,966.8571429,927.5714286,89.85714286,146.1052632,1848.736842,865.1578947,83.52631579,197,2617.090909,879,74.45454545,158.4,1405.4,854.2,77.4,137.8571429,1406.714286,884.8571429,101.4285714,186.0588235,1543,1007.411765,100.2941176,170,1053.2,877.2,77.4,166.8181818,1956,908.4545455,97.18181818,148,1231.245614,843.4210526,76,148.4098361,1326.065574,838.852459,70,22,1469,966,23
515,178,967.1428571,927.4285714,90.14285714,146.2105263,1851.473684,865.3157895,84.05263158,198,2617.454545,878,74.27272727,157.8666667,1408.533333,853.9333333,78.2,138.4285714,1412.857143,884.4285714,104.7142857,185.9411765,1544,1006.588235,99.70588235,170,1056.65,876.9,77.55,168.2727273,1960,906.8181818,95.72727273,148,1231.807018,843.5263158,76,148.2622951,1327.081967,839.0655738,70,22,1472,960,23
516,178,967.4285714,927.2857143,90.42857143,146.3157895,1854.210526,865.4736842,84.57894737,199,2617.818182,877,74.09090909,157.3333333,1411.666667,853.6666667,79,139,1419,884,108,185.8235294,1545,1005.764706,99.11764706,170,1060.1,876.6,77.7,169.7272727,1964,905.1818182,94.27272727,148,1232.368421,843.6315789,76,148.1147541,1328.098361,839.2786885,70,22,1475,954,23
517,178,967.7142857,927.1428571,90.71428571,146.4210526,1856.947368,865.6315789,85.10526316,200,2618.181818,876,73.90909091,156.8,1414.8,853.4,79.8,139.6666667,1430.5,884.1666667,107.1666667,185.7058824,1546,1004.941176,98.52941176,170,1063.55,876.3,77.85,171.1818182,1968,903.5454545,92.81818182,148,1232.929825,843.7368421,76,147.9672131,1329.114754,839.4918033,70,22,1479.666667,951.3333333,23
518,178,968,927,91,146.5263158,1859.684211,865.7894737,85.63157895,201,2618.545455,875,73.72727273,156.2666667,1417.933333,853.1333333,80.6,140.3333333,1442,884.3333333,106.3333333,185.5882353,1547,1004.117647,97.94117647,170,1067,876,78,172.6363636,1972,901.9090909,91.36363636,148,1233.491228,843.8421053,76,147.8196721,1330.131148,839.704918,70,22,1484.333333,948.6666667,23
519,178.0555556,969.7777778,926.8888889,91.27777778,146.6315789,1862.421053,865.9473684,86.15789474,202,2618.909091,874,73.54545455,155.7333333,1421.066667,852.8666667,81.4,141,1453.5,884.5,105.5,185.4705882,1548,1003.294118,97.35294118,169.9375,1069.9375,875.9375,79.625,174.0909091,1976,900.2727273,89.90909091,148,1234.052632,843.9473684,76,147.6721311,1331.147541,839.9180328,70,22,1489,946,23
520,178.1111111,971.5555556,926.7777778,91.55555556,146.7368421,1865.157895,866.1052632,86.68421053,203,2619.272727,873,73.36363636,155.2,1424.2,852.6,82.2,141.6666667,1465,884.6666667,104.6666667,185.3529412,1549,1002.470588,96.76470588,169.875,1072.875,875.875,81.25,175.5454545,1980,898.6363636,88.45454545,148,1234.614035,844.0526316,76,147.5245902,1332.163934,840.1311475,70,22,1499.5,945,23
521,178.1666667,973.3333333,926.6666667,91.83333333,146.8421053,1867.894737,866.2631579,87.21052632,204,2619.636364,872,73.18181818,154.6666667,1427.333333,852.3333333,83,142.3333333,1476.5,884.8333333,103.8333333,185.2352941,1550,1001.647059,96.17647059,169.8125,1075.8125,875.8125,82.875,177,1984,897,87,148,1235.175439,844.1578947,76,147.3770492,1333.180328,840.3442623,70,22,1510,944,23
522,178.2222222,975.1111111,926.5555556,92.11111111,146.9473684,1870.631579,866.4210526,87.73684211,205,2620,871,73,154.1333333,1430.466667,852.0666667,83.8,143,1488,885,103,185.1176471,1551,1000.823529,95.58823529,169.75,1078.75,875.75,84.5,175.4166667,1988.5,898,88.75,148,1235.736842,844.2631579,76,147.2295082,1334.196721,840.557377,70,22,1519,942,23
523,178.2777778,976.8888889,926.4444444,92.38888889,147.0526316,1873.368421,866.5789474,88.26315789,203.6153846,2620.423077,872.5,73.30769231,153.6,1433.6,851.8,84.6,144.5,1497.3,882.4,104,185,1552,1000,95,169.6875,1081.6875,875.6875,86.125,173.8333333,1993,899,90.5,148,1236.298246,844.3684211,76,147.0819672,1335.213115,840.7704918,70,22,1528,940,23
524,178.3333333,978.6666667,926.3333333,92.66666667,147.1578947,1876.105263,866.7368421,88.78947368,202.2307692,2620.846154,874,73.61538462,153.0666667,1436.733333,851.5333333,85.4,146,1506.6,879.8,105,184.8125,1554.625,999.5,94.6875,169.625,1084.625,875.625,87.75,172.25,1997.5,900,92.25,148,1236.859649,844.4736842,76,146.9344262,1336.229508,840.9836066,70,22,1539,934.5,23
525,178.3888889,980.4444444,926.2222222,92.94444444,147.2631579,1878.842105,866.8947368,89.31578947,200.8461538,2621.269231,875.5,73.92307692,152.5333333,1439.866667,851.2666667,86.2,147.5,1515.9,877.2,106,184.625,1557.25,999,94.375,169.5625,1087.5625,875.5625,89.375,170.6666667,2002,901,94,148,1237.421053,844.5789474,76,146.7868852,1337.245902,841.1967213,70,22,1550,929,23
526,178.4444444,982.2222222,926.1111111,93.22222222,147.3684211,1881.578947,867.0526316,89.84210526,199.4615385,2621.692308,877,74.23076923,152,1443,851,87,149,1525.2,874.6,107,184.4375,1559.875,998.5,94.0625,169.5,1090.5,875.5,91,169.0833333,2006.5,902,95.75,148,1237.982456,844.6842105,76,146.6393443,1338.262295,841.4098361,70,22,1564,920.6666667,23
527,178.5,984,926,93.5,147.4736842,1884.315789,867.2105263,90.36842105,198.0769231,2622.115385,878.5,74.53846154,152.2857143,1443.285714,851.047619,86.80952381,150.5,1534.5,872,108,184.25,1562.5,998,93.75,169.4375,1093.4375,875.4375,92.625,167.5,2011,903,97.5,148,1238.54386,844.7894737,76,146.4918033,1339.278689,841.6229508,70,22,1578,912.3333333,23
528,178.5555556,985.7777778,925.8888889,93.77777778,147.5789474,1887.052632,867.3684211,90.89473684,196.6923077,2622.538462,880,74.84615385,152.5714286,1443.571429,851.0952381,86.61904762,152,1543.8,869.4,109,184.0625,1565.125,997.5,93.4375,169.375,1096.375,875.375,94.25,165.9166667,2015.5,904,99.25,148,1239.105263,844.8947368,76,146.3442623,1340.295082,841.8360656,70,22,1592,904,23
529,178.6111111,987.5555556,925.7777778,94.05555556,147.6842105,1889.789474,867.5263158,91.42105263,195.3076923,2622.961538,881.5,75.15384615,152.8571429,1443.857143,851.1428571,86.42857143,153.5,1553.1,866.8,110,183.875,1567.75,997,93.125,169.3125,1099.3125,875.3125,95.875,164.3333333,2020,905,101,148,1239.666667,845,76,146.1967213,1341.311475,842.0491803,70,22,1614.5,890,23
530,178.6666667,989.3333333,925.6666667,94.33333333,147.7894737,1892.526316,867.6842105,91.94736842,193.9230769,2623.384615,883,75.46153846,153.1428571,1444.142857,851.1904762,86.23809524,155,1562.4,864.2,111,183.6875,1570.375,996.5,92.8125,169.25,1102.25,875.25,97.5,162.75,2024.5,906,102.75,148,1240.22807,845.1052632,76,146.0491803,1342.327869,842.2622951,70,22,1637,876,23
531,178.7222222,991.1111111,925.5555556,94.61111111,147.8947368,1895.263158,867.8421053,92.47368421,192.5384615,2623.807692,884.5,75.76923077,153.4285714,1444.428571,851.2380952,86.04761905,156.5,1571.7,861.6,112,183.5,1573,996,92.5,169.1875,1105.1875,875.1875,99.125,161.1666667,2029,907,104.5,148,1240.789474,845.2105263,76,145.9016393,1343.344262,842.4754098,70,22,1666,865,23
532,178.7777778,992.8888889,925.4444444,94.88888889,148,1898,868,93,191.1538462,2624.230769,886,76.07692308,153.7142857,1444.714286,851.2857143,85.85714286,158,1581,859,113,183.3125,1575.625,995.5,92.1875,169.125,1108.125,875.125,100.75,159.5833333,2033.5,908,106.25,148,1241.350877,845.3157895,76,145.7540984,1344.360656,842.6885246,70,22,1695,854,23
533,178.8333333,994.6666667,925.3333333,95.16666667,149.5714286,1902.714286,867,90.28571429,189.7692308,2624.653846,887.5,76.38461538,154,1445,851.3333333,85.66666667,159.7142857,1591.428571,859.2857143,110.7142857,183.125,1578.25,995,91.875,169.0625,1111.0625,875.0625,102.375,158,2038,909,108,148,1241.912281,845.4210526,76,145.6065574,1345.377049,842.9016393,70,22,1724.4,844,23
534,178.8888889,996.4444444,925.2222222,95.44444444,151.1428571,1907.428571,866,87.57142857,188.3846154,2625.076923,889,76.69230769,154.2857143,1445.285714,851.3809524,85.47619048,161.4285714,1601.857143,859.5714286,108.4285714,182.9375,1580.875,994.5,91.5625,169,1114,875,104,158.5,2046.166667,907.6666667,103.5,148,1242.473684,845.5263158,76,145.4590164,1346.393443,843.1147541,70,22,1753.8,834,23
535,178.9444444,998.2222222,925.1111111,95.72222222,152.7142857,1912.142857,865,84.85714286,187,2625.5,890.5,77,154.5714286,1445.571429,851.4285714,85.28571429,163.1428571,1612.285714,859.8571429,106.1428571,182.75,1583.5,994,91.25,168.969697,1116.909091,874.9090909,103.6060606,159,2054.333333,906.3333333,99,148,1243.035088,845.6315789,76,145.3114754,1347.409836,843.3278689,70,22,1783.2,824,23
536,179,1000,925,96,154.2857143,1916.857143,864,82.14285714,185.6153846,2625.923077,892,77.30769231,154.8571429,1445.857143,851.4761905,85.0952381,164.8571429,1622.714286,860.1428571,103.8571429,182.5625,1586.125,993.5,90.9375,168.9393939,1119.818182,874.8181818,103.2121212,159.5,2062.5,905,94.5,148,1243.596491,845.7368421,76,145.1639344,1348.42623,843.5409836,70,22,1812.6,814,23
537,179,1002.474359,925.0128205,96,155.8571429,1921.571429,863,79.42857143,184.2307692,2626.346154,893.5,77.61538462,155.1428571,1446.142857,851.5238095,84.9047619,166.5714286,1633.142857,860.4285714,101.5714286,182.375,1588.75,993,90.625,168.9090909,1122.727273,874.7272727,102.8181818,160,2070.666667,903.6666667,90,148,1244.157895,845.8421053,76,145.0163934,1349.442623,843.7540984,70,22,1842,804,23
538,179,1004.948718,925.025641,96,157.4285714,1926.285714,862,76.71428571,182.8461538,2626.769231,895,77.92307692,155.4285714,1446.428571,851.5714286,84.71428571,168.2857143,1643.571429,860.7142857,99.28571429,182.1875,1591.375,992.5,90.3125,168.8787879,1125.636364,874.6363636,102.4242424,160.5,2078.833333,902.3333333,85.5,148,1244.719298,845.9473684,76,144.8688525,1350.459016,843.9672131,70,22,1872,797.75,23
539,179,1007.423077,925.0384615,96,159,1931,861,74,181.4615385,2627.192308,896.5,78.23076923,155.7142857,1446.714286,851.6190476,84.52380952,170,1654,861,97,182,1594,992,90,168.8484848,1128.545455,874.5454545,102.030303,161,2087,901,81,148,1245.280702,846.0526316,76,144.7213115,1351.47541,844.1803279,70,22,1902,791.5,23
540,179,1009.897436,925.0512821,96,158.826087,1933.913043,861.4347826,74.7826087,180.0769231,2627.615385,898,78.53846154,156,1447,851.6666667,84.33333333,163.5,1665.5,868.5,96.5,181.8529412,1597.411765,991.8529412,89.73529412,168.8181818,1131.454545,874.4545455,101.6363636,159,2090.666667,902.6666667,84,148,1245.842105,846.1578947,76,144.5737705,1352.491803,844.3934426,70,22,1932,785.25,23
541,179,1012.371795,925.0641026,96,158.6521739,1936.826087,861.8695652,75.56521739,178.6923077,2628.038462,899.5,78.84615385,156.2857143,1447.285714,851.7142857,84.14285714,157,1677,876,96,181.7058824,1600.823529,991.7058824,89.47058824,168.7878788,1134.363636,874.3636364,101.2424242,157,2094.333333,904.3333333,87,148,1246.403509,846.2631579,76,144.4262295,1353.508197,844.6065574,70,22,1962,779,23
542,179,1014.846154,925.0769231,96,158.4782609,1939.73913,862.3043478,76.34782609,177.3076923,2628.461538,901,79.15384615,156.5714286,1447.571429,851.7619048,83.95238095,157.15,1684.2,876.25,94.9,181.5588235,1604.235294,991.5588235,89.20588235,168.7575758,1137.272727,874.2727273,100.8484848,155,2098,906,90,148,1246.964912,846.3684211,76,144.2786885,1354.52459,844.8196721,70,22,1990.75,775.5,23
543,179,1017.320513,925.0897436,96,158.3043478,1942.652174,862.7391304,77.13043478,175.9230769,2628.884615,902.5,79.46153846,156.8571429,1447.857143,851.8095238,83.76190476,157.3,1691.4,876.5,93.8,181.4117647,1607.647059,991.4117647,88.94117647,168.7272727,1140.181818,874.1818182,100.4545455,154.4,2102.5,907.5,92.8,148,1247.526316,846.4736842,76,144.1311475,1355.540984,845.0327869,70,22,2019.5,772,23
544,179,1019.794872,925.1025641,96,158.1304348,1945.565217,863.173913,77.91304348,174.5384615,2629.307692,904,79.76923077,157.1428571,1448.142857,851.8571429,83.57142857,157.45,1698.6,876.75,92.7,181.2647059,1611.058824,991.2647059,88.67647059,168.6969697,1143.090909,874.0909091,100.0606061,153.8,2107,909,95.6,148,1248.087719,846.5789474,76,143.9836066,1356.557377,845.2459016,70,22,2048.25,768.5,23
545,179,1022.269231,925.1153846,96,157.9565217,1948.478261,863.6086957,78.69565217,173.1538462,2629.730769,905.5,80.07692308,157.4285714,1448.428571,851.9047619,83.38095238,157.6,1705.8,877,91.6,181.1176471,1614.470588,991.1176471,88.41176471,168.6666667,1146,874,99.66666667,153.2,2111.5,910.5,98.4,148,1248.649123,846.6842105,76,143.8360656,1357.57377,845.4590164,70,22,2077,765,23
546,179,1024.74359,925.1282051,96,157.7826087,1951.391304,864.0434783,79.47826087,171.7692308,2630.153846,907,80.38461538,157.7142857,1448.714286,851.952381,83.19047619,157.75,1713,877.25,90.5,180.9705882,1617.882353,990.9705882,88.14705882,168.6363636,1148.909091,873.9090909,99.27272727,152.6,2116,912,101.2,148,1249.210526,846.7894737,76,143.6885246,1358.590164,845.6721311,70,22,2105.25,765.25,23
547,179,1027.217949,925.1410256,96,157.6086957,1954.304348,864.4782609,80.26086957,170.3846154,2630.576923,908.5,80.69230769,158,1449,852,83,157.9,1720.2,877.5,89.4,180.8235294,1621.294118,990.8235294,87.88235294,168.6060606,1151.818182,873.8181818,98.87878788,152,2120.5,913.5,104,148,1249.77193,846.8947368,76,143.5409836,1359.606557,845.8852459,70,22,2133.5,765.5,23
548,179,1029.692308,925.1538462,96,157.4347826,1957.217391,864.9130435,81.04347826,169,2631,910,81,158,1447.333333,852.3809524,83.19047619,158.05,1727.4,877.75,88.3,180.6764706,1624.705882,990.6764706,87.61764706,168.5757576,1154.727273,873.7272727,98.48484848,151.4,2125,915,106.8,148,1250.333333,847,76,143.3934426,1360.622951,846.0983607,70,22,2161.75,765.75,23
549,179,1032.166667,925.1666667,96,157.2608696,1960.130435,865.3478261,81.82608696,169.0454545,2634.045455,909.9090909,82.45454545,158,1445.666667,852.7619048,83.38095238,158.2,1734.6,878,87.2,180.5294118,1628.117647,990.5294118,87.35294118,168.5454545,1157.636364,873.6363636,98.09090909,150.8,2129.5,916.5,109.6,148,1250.894737,847.1052632,76,143.2459016,1361.639344,846.3114754,70,22,2190,766,23
550,179,1034.641026,925.1794872,96,157.0869565,1963.043478,865.7826087,82.60869565,169.0909091,2637.090909,909.8181818,83.90909091,158,1444,853.1428571,83.57142857,158.35,1741.8,878.25,86.1,180.3823529,1631.529412,990.3823529,87.08823529,168.5151515,1160.545455,873.5454545,97.6969697,150.2,2134,918,112.4,148,1251.45614,847.2105263,76,143.0983607,1362.655738,846.5245902,70,22,2218.4,769.4,23
551,179,1037.115385,925.1923077,96,156.9130435,1965.956522,866.2173913,83.39130435,169.1363636,2640.136364,909.7272727,85.36363636,158,1442.333333,853.5238095,83.76190476,158.5,1749,878.5,85,180.2352941,1634.941176,990.2352941,86.82352941,168.4848485,1163.454545,873.4545455,97.3030303,149.6,2138.5,919.5,115.2,148,1252.017544,847.3157895,76,142.9508197,1363.672131,846.7377049,70,22,2246.8,772.8,23
552,179,1039.589744,925.2051282,96,156.7391304,1968.869565,866.6521739,84.17391304,169.1818182,2643.181818,909.6363636,86.81818182,158,1440.666667,853.9047619,83.95238095,158.65,1756.2,878.75,83.9,180.0882353,1638.352941,990.0882353,86.55882353,168.4545455,1166.363636,873.3636364,96.90909091,149,2143,921,118,148,1252.578947,847.4210526,76,142.8032787,1364.688525,846.9508197,70,22,2275.2,776.2,23
553,179,1042.064103,925.2179487,96,156.5652174,1971.782609,867.0869565,84.95652174,169.2272727,2646.227273,909.5454545,88.27272727,158,1439,854.2857143,84.14285714,158.8,1763.4,879,82.8,179.9411765,1641.764706,989.9411765,86.29411765,168.4242424,1169.272727,873.2727273,96.51515152,149.875,2152.5,920.375,117.5,148,1253.140351,847.5263158,76,142.6557377,1365.704918,847.1639344,70,22,2303.6,779.6,23
554,179,1044.538462,925.2307692,96,156.3913043,1974.695652,867.5217391,85.73913043,169.2727273,2649.272727,909.4545455,89.72727273,158,1437.333333,854.6666667,84.33333333,158.95,1770.6,879.25,81.7,179.7941176,1645.176471,989.7941176,86.02941176,168.3939394,1172.181818,873.1818182,96.12121212,150.75,2162,919.75,117,148,1253.701754,847.6315789,76,142.5081967,1366.721311,847.3770492,70,22,2332,783,23
555,179,1047.012821,925.2435897,96,156.2173913,1977.608696,867.9565217,86.52173913,169.3181818,2652.318182,909.3636364,91.18181818,158,1435.666667,855.047619,84.52380952,159.1,1777.8,879.5,80.6,179.6470588,1648.588235,989.6470588,85.76470588,168.3636364,1175.090909,873.0909091,95.72727273,151.625,2171.5,919.125,116.5,148,1254.263158,847.7368421,76,142.3606557,1367.737705,847.5901639,70,22,2359.6,790.6,23
556,179,1049.487179,925.2564103,96,156.0434783,1980.521739,868.3913043,87.30434783,169.3636364,2655.363636,909.2727273,92.63636364,158,1434,855.4285714,84.71428571,159.25,1785,879.75,79.5,179.5,1652,989.5,85.5,168.3333333,1178,873,95.33333333,152.5,2181,918.5,116,148,1254.824561,847.8421053,76,142.2131148,1368.754098,847.8032787,70,22,2387.2,798.2,23
